"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","589","用户web端登录","tests.test_case_yaml","Tue Nov 18 15:17:50 CST 2025","passed","Tue Nov 18 15:17:50 CST 2025","test_用户web端登录_1763450270.yaml","test_用户web端登录_1763450270","",""
